ID,DATASET,FOLD,PREPROC,ALGORITHM,ORDER,ALPHA,ENCODER,PRE,REC,SPE,F1,GEO,IBA
credit-approval_BaseNEncoder_borderline2_RF,credit-approval,2,borderline2,RF,NONE,NONE,BaseNEncoder,0.8767,0.8768,0.8718,0.8767,0.8740,0.7643
credit-approval_BaseNEncoder_smoteSVM_RF,credit-approval,2,smoteSVM,RF,NONE,NONE,BaseNEncoder,0.8841,0.8841,0.8809,0.8841,0.8824,0.7788
credit-approval_BaseNEncoder_geometric_smote_RF,credit-approval,2,geometric_smote,RF,NONE,NONE,BaseNEncoder,0.8551,0.8551,0.8511,0.8551,0.8529,0.7278
credit-approval_BaseNEncoder_dtosmote_RF,credit-approval,2,dtosmote,RF,solid_angle,7.0,BaseNEncoder,0.8551,0.8551,0.8511,0.8551,0.8529,0.7278
credit-approval_BinaryEncoder_smote_RF,credit-approval,2,smote,RF,NONE,NONE,BinaryEncoder,0.8767,0.8768,0.8718,0.8767,0.8740,0.7643
credit-approval_BinaryEncoder_borderline1_RF,credit-approval,2,borderline1,RF,NONE,NONE,BinaryEncoder,0.8848,0.8841,0.8843,0.8842,0.8842,0.7818
credit-approval_BinaryEncoder_borderline2_RF,credit-approval,2,borderline2,RF,NONE,NONE,BinaryEncoder,0.8782,0.8768,0.8786,0.8771,0.8777,0.7701
credit-approval_BinaryEncoder_smoteSVM_RF,credit-approval,2,smoteSVM,RF,NONE,NONE,BinaryEncoder,0.8626,0.8623,0.8603,0.8624,0.8612,0.7419
credit-approval_BinaryEncoder_geometric_smote_RF,credit-approval,2,geometric_smote,RF,NONE,NONE,BinaryEncoder,0.8841,0.8841,0.8809,0.8841,0.8824,0.7788
credit-approval_BinaryEncoder_dtosmote_RF,credit-approval,2,dtosmote,RF,solid_angle,7.0,BinaryEncoder,0.8703,0.8696,0.8694,0.8698,0.8695,0.7560
credit-approval_CatBoostEncoder_smote_RF,credit-approval,2,smote,RF,NONE,NONE,CatBoostEncoder,0.8623,0.8623,0.8535,0.8619,0.8570,0.7352
credit-approval_CatBoostEncoder_borderline1_RF,credit-approval,2,borderline1,RF,NONE,NONE,CatBoostEncoder,0.8416,0.8406,0.8260,0.8394,0.8309,0.6914
credit-approval_CatBoostEncoder_borderline2_RF,credit-approval,2,borderline2,RF,NONE,NONE,CatBoostEncoder,0.8497,0.8478,0.8318,0.8465,0.8369,0.7016
credit-approval_CatBoostEncoder_smoteSVM_RF,credit-approval,2,smoteSVM,RF,NONE,NONE,CatBoostEncoder,0.8497,0.8478,0.8318,0.8465,0.8369,0.7016
credit-approval_CatBoostEncoder_geometric_smote_RF,credit-approval,2,geometric_smote,RF,NONE,NONE,CatBoostEncoder,0.8403,0.8406,0.8328,0.8403,0.8360,0.6995
credit-approval_CatBoostEncoder_dtosmote_RF,credit-approval,2,dtosmote,RF,solid_angle,7.0,CatBoostEncoder,0.8416,0.8406,0.8260,0.8394,0.8309,0.6914
credit-approval_GLMMEncoder_smote_RF,credit-approval,2,smote,RF,NONE,NONE,GLMMEncoder,0.8477,0.8478,0.8386,0.8474,0.8423,0.7100
credit-approval_GLMMEncoder_borderline1_RF,credit-approval,2,borderline1,RF,NONE,NONE,GLMMEncoder,0.8549,0.8551,0.8477,0.8548,0.8508,0.7244
credit-approval_GLMMEncoder_borderline2_RF,credit-approval,2,borderline2,RF,NONE,NONE,GLMMEncoder,0.8622,0.8623,0.8569,0.8622,0.8593,0.7387
credit-approval_GLMMEncoder_smoteSVM_RF,credit-approval,2,smoteSVM,RF,NONE,NONE,GLMMEncoder,0.8622,0.8623,0.8569,0.8622,0.8593,0.7387
credit-approval_GLMMEncoder_geometric_smote_RF,credit-approval,2,geometric_smote,RF,NONE,NONE,GLMMEncoder,0.8477,0.8478,0.8386,0.8474,0.8423,0.7100
credit-approval_GLMMEncoder_dtosmote_RF,credit-approval,2,dtosmote,RF,solid_angle,7.0,GLMMEncoder,0.8331,0.8333,0.8237,0.8328,0.8275,0.6854
credit-approval_HashingEncoder_smote_RF,credit-approval,2,smote,RF,NONE,NONE,HashingEncoder,0.8243,0.8188,0.8258,0.8194,0.8218,0.6749
credit-approval_HashingEncoder_borderline1_RF,credit-approval,2,borderline1,RF,NONE,NONE,HashingEncoder,0.8359,0.8261,0.8384,0.8266,0.8305,0.6890
credit-approval_HashingEncoder_borderline2_RF,credit-approval,2,borderline2,RF,NONE,NONE,HashingEncoder,0.8359,0.8261,0.8384,0.8266,0.8305,0.6890
credit-approval_HashingEncoder_smoteSVM_RF,credit-approval,2,smoteSVM,RF,NONE,NONE,HashingEncoder,0.8249,0.8116,0.8269,0.8121,0.8166,0.6658
credit-approval_HashingEncoder_geometric_smote_RF,credit-approval,2,geometric_smote,RF,NONE,NONE,HashingEncoder,0.8328,0.8261,0.8350,0.8267,0.8296,0.6877
credit-approval_HashingEncoder_dtosmote_RF,credit-approval,2,dtosmote,RF,solid_angle,7.0,HashingEncoder,0.8243,0.8188,0.8258,0.8194,0.8218,0.6749
credit-approval_HelmertEncoder_smote_RF,credit-approval,2,smote,RF,NONE,NONE,HelmertEncoder,0.8696,0.8696,0.8660,0.8696,0.8677,0.7531
credit-approval_HelmertEncoder_borderline1_RF,credit-approval,2,borderline1,RF,NONE,NONE,HelmertEncoder,0.8767,0.8768,0.8718,0.8767,0.8740,0.7643
credit-approval_HelmertEncoder_borderline2_RF,credit-approval,2,borderline2,RF,NONE,NONE,HelmertEncoder,0.8916,0.8913,0.8900,0.8914,0.8907,0.7934
credit-approval_HelmertEncoder_smoteSVM_RF,credit-approval,2,smoteSVM,RF,NONE,NONE,HelmertEncoder,0.8622,0.8623,0.8569,0.8622,0.8593,0.7387
credit-approval_HelmertEncoder_geometric_smote_RF,credit-approval,2,geometric_smote,RF,NONE,NONE,HelmertEncoder,0.8848,0.8841,0.8843,0.8842,0.8842,0.7818
credit-approval_HelmertEncoder_dtosmote_RF,credit-approval,2,dtosmote,RF,solid_angle,7.0,HelmertEncoder,0.8767,0.8768,0.8718,0.8767,0.8740,0.7643
credit-approval_JamesSteinEncoder_smote_RF,credit-approval,2,smote,RF,NONE,NONE,JamesSteinEncoder,0.8406,0.8406,0.8362,0.8406,0.8382,0.7029
credit-approval_JamesSteinEncoder_borderline1_RF,credit-approval,2,borderline1,RF,NONE,NONE,JamesSteinEncoder,0.8406,0.8406,0.8362,0.8406,0.8382,0.7029
credit-approval_JamesSteinEncoder_borderline2_RF,credit-approval,2,borderline2,RF,NONE,NONE,JamesSteinEncoder,0.8476,0.8478,0.8420,0.8477,0.8445,0.7136
credit-approval_JamesSteinEncoder_smoteSVM_RF,credit-approval,2,smoteSVM,RF,NONE,NONE,JamesSteinEncoder,0.8403,0.8406,0.8328,0.8403,0.8360,0.6995
credit-approval_JamesSteinEncoder_geometric_smote_RF,credit-approval,2,geometric_smote,RF,NONE,NONE,JamesSteinEncoder,0.8476,0.8478,0.8420,0.8477,0.8445,0.7136
credit-approval_JamesSteinEncoder_dtosmote_RF,credit-approval,2,dtosmote,RF,solid_angle,7.0,JamesSteinEncoder,0.8476,0.8478,0.8420,0.8477,0.8445,0.7136
credit-approval_LeaveOneOutEncoder_smote_RF,credit-approval,2,smote,RF,NONE,NONE,LeaveOneOutEncoder,0.7556,0.5652,0.4512,0.4158,0.1280,0.0166
credit-approval_LeaveOneOutEncoder_borderline1_RF,credit-approval,2,borderline1,RF,NONE,NONE,LeaveOneOutEncoder,0.3113,0.5580,0.4420,0.3997,0.0000,0.0000
credit-approval_LeaveOneOutEncoder_borderline2_RF,credit-approval,2,borderline2,RF,NONE,NONE,LeaveOneOutEncoder,0.6720,0.5000,0.5971,0.4043,0.3544,0.1244
credit-approval_LeaveOneOutEncoder_smoteSVM_RF,credit-approval,2,smoteSVM,RF,NONE,NONE,LeaveOneOutEncoder,0.3113,0.5580,0.4420,0.3997,0.0000,0.0000
credit-approval_LeaveOneOutEncoder_geometric_smote_RF,credit-approval,2,geometric_smote,RF,NONE,NONE,LeaveOneOutEncoder,0.3113,0.5580,0.4420,0.3997,0.0000,0.0000
credit-approval_LeaveOneOutEncoder_dtosmote_RF,credit-approval,2,dtosmote,RF,solid_angle,7.0,LeaveOneOutEncoder,0.7362,0.5797,0.6602,0.5307,0.5136,0.2617
credit-approval_MEstimateEncoder_smote_RF,credit-approval,2,smote,RF,NONE,NONE,MEstimateEncoder,0.8549,0.8551,0.8477,0.8548,0.8508,0.7244
credit-approval_MEstimateEncoder_borderline1_RF,credit-approval,2,borderline1,RF,NONE,NONE,MEstimateEncoder,0.8476,0.8478,0.8420,0.8477,0.8445,0.7136
credit-approval_MEstimateEncoder_borderline2_RF,credit-approval,2,borderline2,RF,NONE,NONE,MEstimateEncoder,0.8549,0.8551,0.8477,0.8548,0.8508,0.7244
credit-approval_MEstimateEncoder_smoteSVM_RF,credit-approval,2,smoteSVM,RF,NONE,NONE,MEstimateEncoder,0.8331,0.8333,0.8237,0.8328,0.8275,0.6854
credit-approval_MEstimateEncoder_geometric_smote_RF,credit-approval,2,geometric_smote,RF,NONE,NONE,MEstimateEncoder,0.8476,0.8478,0.8420,0.8477,0.8445,0.7136
credit-approval_MEstimateEncoder_dtosmote_RF,credit-approval,2,dtosmote,RF,solid_angle,7.0,MEstimateEncoder,0.8622,0.8623,0.8569,0.8622,0.8593,0.7387
credit-approval_OneHotEncoder_smote_RF,credit-approval,2,smote,RF,NONE,NONE,OneHotEncoder,0.8626,0.8623,0.8603,0.8624,0.8612,0.7419
credit-approval_OneHotEncoder_borderline1_RF,credit-approval,2,borderline1,RF,NONE,NONE,OneHotEncoder,0.8848,0.8841,0.8843,0.8842,0.8842,0.7818
credit-approval_OneHotEncoder_borderline2_RF,credit-approval,2,borderline2,RF,NONE,NONE,OneHotEncoder,0.8848,0.8841,0.8843,0.8842,0.8842,0.7818
credit-approval_OneHotEncoder_smoteSVM_RF,credit-approval,2,smoteSVM,RF,NONE,NONE,OneHotEncoder,0.8767,0.8768,0.8718,0.8767,0.8740,0.7643
credit-approval_OneHotEncoder_geometric_smote_RF,credit-approval,2,geometric_smote,RF,NONE,NONE,OneHotEncoder,0.8696,0.8696,0.8660,0.8696,0.8677,0.7531
credit-approval_OneHotEncoder_dtosmote_RF,credit-approval,2,dtosmote,RF,solid_angle,7.0,OneHotEncoder,0.8767,0.8768,0.8718,0.8767,0.8740,0.7643
credit-approval_OrdinalEncoder_smote_RF,credit-approval,2,smote,RF,NONE,NONE,OrdinalEncoder,0.8771,0.8768,0.8752,0.8769,0.8760,0.7674
credit-approval_OrdinalEncoder_borderline1_RF,credit-approval,2,borderline1,RF,NONE,NONE,OrdinalEncoder,0.8637,0.8623,0.8637,0.8626,0.8630,0.7446
credit-approval_OrdinalEncoder_borderline2_RF,credit-approval,2,borderline2,RF,NONE,NONE,OrdinalEncoder,0.8782,0.8768,0.8786,0.8771,0.8777,0.7701
credit-approval_OrdinalEncoder_smoteSVM_RF,credit-approval,2,smoteSVM,RF,NONE,NONE,OrdinalEncoder,0.8717,0.8696,0.8728,0.8699,0.8711,0.7585
credit-approval_OrdinalEncoder_geometric_smote_RF,credit-approval,2,geometric_smote,RF,NONE,NONE,OrdinalEncoder,0.8703,0.8696,0.8694,0.8698,0.8695,0.7560
credit-approval_OrdinalEncoder_dtosmote_RF,credit-approval,2,dtosmote,RF,solid_angle,7.0,OrdinalEncoder,0.8717,0.8696,0.8728,0.8699,0.8711,0.7585
credit-approval_SumEncoder_smote_RF,credit-approval,2,smote,RF,NONE,NONE,SumEncoder,0.8767,0.8768,0.8718,0.8767,0.8740,0.7643
credit-approval_SumEncoder_borderline1_RF,credit-approval,2,borderline1,RF,NONE,NONE,SumEncoder,0.8623,0.8623,0.8535,0.8619,0.8570,0.7352
credit-approval_SumEncoder_borderline2_RF,credit-approval,2,borderline2,RF,NONE,NONE,SumEncoder,0.8694,0.8696,0.8626,0.8693,0.8656,0.7497
credit-approval_SumEncoder_smoteSVM_RF,credit-approval,2,smoteSVM,RF,NONE,NONE,SumEncoder,0.8694,0.8696,0.8626,0.8693,0.8656,0.7497
credit-approval_SumEncoder_geometric_smote_RF,credit-approval,2,geometric_smote,RF,NONE,NONE,SumEncoder,0.8694,0.8696,0.8626,0.8693,0.8656,0.7497
credit-approval_SumEncoder_dtosmote_RF,credit-approval,2,dtosmote,RF,solid_angle,7.0,SumEncoder,0.8484,0.8478,0.8352,0.8470,0.8397,0.7060
credit-approval_TargetEncoder_smote_RF,credit-approval,2,smote,RF,NONE,NONE,TargetEncoder,0.8403,0.8406,0.8328,0.8403,0.8360,0.6995
credit-approval_TargetEncoder_borderline1_RF,credit-approval,2,borderline1,RF,NONE,NONE,TargetEncoder,0.8331,0.8333,0.8271,0.8332,0.8298,0.6890
credit-approval_TargetEncoder_borderline2_RF,credit-approval,2,borderline2,RF,NONE,NONE,TargetEncoder,0.8553,0.8551,0.8443,0.8545,0.8484,0.7206
credit-approval_TargetEncoder_smoteSVM_RF,credit-approval,2,smoteSVM,RF,NONE,NONE,TargetEncoder,0.8406,0.8406,0.8362,0.8406,0.8382,0.7029
credit-approval_TargetEncoder_geometric_smote_RF,credit-approval,2,geometric_smote,RF,NONE,NONE,TargetEncoder,0.8406,0.8406,0.8362,0.8406,0.8382,0.7029
credit-approval_TargetEncoder_dtosmote_RF,credit-approval,2,dtosmote,RF,solid_angle,7.0,TargetEncoder,0.8477,0.8478,0.8386,0.8474,0.8423,0.7100
credit-approval_BaseNEncoder_smote_KNN,credit-approval,2,smote,KNN,NONE,NONE,BaseNEncoder,0.7273,0.7246,0.7239,0.7253,0.7243,0.5246
credit-approval_BaseNEncoder_borderline1_KNN,credit-approval,2,borderline1,KNN,NONE,NONE,BaseNEncoder,0.7085,0.7029,0.7067,0.7039,0.7046,0.4963
credit-approval_BaseNEncoder_borderline2_KNN,credit-approval,2,borderline2,KNN,NONE,NONE,BaseNEncoder,0.7147,0.7101,0.7125,0.7111,0.7112,0.5057
credit-approval_BaseNEncoder_smoteSVM_KNN,credit-approval,2,smoteSVM,KNN,NONE,NONE,BaseNEncoder,0.6940,0.6884,0.6918,0.6894,0.6900,0.4759
credit-approval_BaseNEncoder_geometric_smote_KNN,credit-approval,2,geometric_smote,KNN,NONE,NONE,BaseNEncoder,0.6812,0.6812,0.6725,0.6812,0.6758,0.4571
credit-approval_BaseNEncoder_dtosmote_KNN,credit-approval,2,dtosmote,KNN,solid_angle,7.0,BaseNEncoder,0.7179,0.7174,0.7114,0.7176,0.7139,0.5100
credit-approval_BinaryEncoder_smote_KNN,credit-approval,2,smote,KNN,NONE,NONE,BinaryEncoder,0.6695,0.6667,0.6644,0.6675,0.6655,0.4429
credit-approval_BinaryEncoder_borderline1_KNN,credit-approval,2,borderline1,KNN,NONE,NONE,BinaryEncoder,0.7136,0.7029,0.7135,0.7038,0.7067,0.4989
credit-approval_BinaryEncoder_borderline2_KNN,credit-approval,2,borderline2,KNN,NONE,NONE,BinaryEncoder,0.7399,0.7319,0.7399,0.7328,0.7351,0.5399
credit-approval_BinaryEncoder_smoteSVM_KNN,credit-approval,2,smoteSVM,KNN,NONE,NONE,BinaryEncoder,0.7065,0.7029,0.7033,0.7038,0.7031,0.4943
credit-approval_BinaryEncoder_geometric_smote_KNN,credit-approval,2,geometric_smote,KNN,NONE,NONE,BinaryEncoder,0.6948,0.6957,0.6840,0.6951,0.6880,0.4738
credit-approval_BinaryEncoder_dtosmote_KNN,credit-approval,2,dtosmote,KNN,solid_angle,7.0,BinaryEncoder,0.7113,0.7101,0.7057,0.7106,0.7076,0.5010
credit-approval_CatBoostEncoder_smote_KNN,credit-approval,2,smote,KNN,NONE,NONE,CatBoostEncoder,0.6792,0.6812,0.6623,0.6789,0.6667,0.4454
credit-approval_CatBoostEncoder_borderline1_KNN,credit-approval,2,borderline1,KNN,NONE,NONE,CatBoostEncoder,0.6667,0.6667,0.6576,0.6667,0.6610,0.4373
credit-approval_CatBoostEncoder_borderline2_KNN,credit-approval,2,borderline2,KNN,NONE,NONE,CatBoostEncoder,0.6812,0.6812,0.6725,0.6812,0.6758,0.4571
credit-approval_CatBoostEncoder_smoteSVM_KNN,credit-approval,2,smoteSVM,KNN,NONE,NONE,CatBoostEncoder,0.6796,0.6812,0.6657,0.6798,0.6701,0.4497
credit-approval_CatBoostEncoder_geometric_smote_KNN,credit-approval,2,geometric_smote,KNN,NONE,NONE,CatBoostEncoder,0.6940,0.6957,0.6771,0.6935,0.6817,0.4656
credit-approval_CatBoostEncoder_dtosmote_KNN,credit-approval,2,dtosmote,KNN,solid_angle,7.0,CatBoostEncoder,0.6866,0.6884,0.6680,0.6857,0.6725,0.4531
credit-approval_GLMMEncoder_smote_KNN,credit-approval,2,smote,KNN,NONE,NONE,GLMMEncoder,0.8125,0.8043,0.8143,0.8050,0.8082,0.6525
credit-approval_GLMMEncoder_borderline1_KNN,credit-approval,2,borderline1,KNN,NONE,NONE,GLMMEncoder,0.7700,0.7536,0.7708,0.7540,0.7586,0.5745
credit-approval_GLMMEncoder_borderline2_KNN,credit-approval,2,borderline2,KNN,NONE,NONE,GLMMEncoder,0.7631,0.7536,0.7639,0.7544,0.7575,0.5732
credit-approval_GLMMEncoder_smoteSVM_KNN,credit-approval,2,smoteSVM,KNN,NONE,NONE,GLMMEncoder,0.7754,0.7609,0.7765,0.7614,0.7657,0.5854
credit-approval_GLMMEncoder_geometric_smote_KNN,credit-approval,2,geometric_smote,KNN,NONE,NONE,GLMMEncoder,0.7869,0.7826,0.7869,0.7833,0.7845,0.6152
credit-approval_GLMMEncoder_dtosmote_KNN,credit-approval,2,dtosmote,KNN,solid_angle,7.0,GLMMEncoder,0.7850,0.7826,0.7835,0.7832,0.7830,0.6131
credit-approval_HashingEncoder_smote_KNN,credit-approval,2,smote,KNN,NONE,NONE,HashingEncoder,0.7147,0.7101,0.7125,0.7111,0.7112,0.5057
credit-approval_HashingEncoder_borderline1_KNN,credit-approval,2,borderline1,KNN,NONE,NONE,HashingEncoder,0.6990,0.6884,0.6986,0.6893,0.6921,0.4785
credit-approval_HashingEncoder_borderline2_KNN,credit-approval,2,borderline2,KNN,NONE,NONE,HashingEncoder,0.6815,0.6667,0.6814,0.6672,0.6710,0.4496
credit-approval_HashingEncoder_smoteSVM_KNN,credit-approval,2,smoteSVM,KNN,NONE,NONE,HashingEncoder,0.6920,0.6884,0.6884,0.6893,0.6884,0.4739
credit-approval_HashingEncoder_geometric_smote_KNN,credit-approval,2,geometric_smote,KNN,NONE,NONE,HashingEncoder,0.7147,0.7101,0.7125,0.7111,0.7112,0.5057
credit-approval_HashingEncoder_dtosmote_KNN,credit-approval,2,dtosmote,KNN,solid_angle,7.0,HashingEncoder,0.7002,0.6957,0.6976,0.6966,0.6966,0.4851
credit-approval_HelmertEncoder_smote_KNN,credit-approval,2,smote,KNN,NONE,NONE,HelmertEncoder,0.6695,0.6667,0.6644,0.6675,0.6655,0.4429
credit-approval_HelmertEncoder_borderline1_KNN,credit-approval,2,borderline1,KNN,NONE,NONE,HelmertEncoder,0.6631,0.6594,0.6587,0.6604,0.6590,0.4344
credit-approval_HelmertEncoder_borderline2_KNN,credit-approval,2,borderline2,KNN,NONE,NONE,HelmertEncoder,0.6279,0.6232,0.6231,0.6244,0.6232,0.3883
credit-approval_HelmertEncoder_smoteSVM_KNN,credit-approval,2,smoteSVM,KNN,NONE,NONE,HelmertEncoder,0.6679,0.6667,0.6610,0.6672,0.6634,0.4403
credit-approval_HelmertEncoder_geometric_smote_KNN,credit-approval,2,geometric_smote,KNN,NONE,NONE,HelmertEncoder,0.6720,0.6739,0.6565,0.6721,0.6610,0.4376
credit-approval_HelmertEncoder_dtosmote_KNN,credit-approval,2,dtosmote,KNN,solid_angle,7.0,HelmertEncoder,0.6745,0.6739,0.6667,0.6742,0.6696,0.4487
credit-approval_JamesSteinEncoder_smote_KNN,credit-approval,2,smote,KNN,NONE,NONE,JamesSteinEncoder,0.7093,0.7101,0.6988,0.7096,0.7028,0.4945
credit-approval_JamesSteinEncoder_borderline1_KNN,credit-approval,2,borderline1,KNN,NONE,NONE,JamesSteinEncoder,0.7209,0.7174,0.7182,0.7182,0.7178,0.5152
credit-approval_JamesSteinEncoder_borderline2_KNN,credit-approval,2,borderline2,KNN,NONE,NONE,JamesSteinEncoder,0.6839,0.6812,0.6793,0.6820,0.6802,0.4627
credit-approval_JamesSteinEncoder_smoteSVM_KNN,credit-approval,2,smoteSVM,KNN,NONE,NONE,JamesSteinEncoder,0.6879,0.6884,0.6782,0.6881,0.6819,0.4655
credit-approval_JamesSteinEncoder_geometric_smote_KNN,credit-approval,2,geometric_smote,KNN,NONE,NONE,JamesSteinEncoder,0.6879,0.6884,0.6782,0.6881,0.6819,0.4655
credit-approval_JamesSteinEncoder_dtosmote_KNN,credit-approval,2,dtosmote,KNN,solid_angle,7.0,JamesSteinEncoder,0.7113,0.7101,0.7057,0.7106,0.7076,0.5010
credit-approval_LeaveOneOutEncoder_smote_KNN,credit-approval,2,smote,KNN,NONE,NONE,LeaveOneOutEncoder,0.6903,0.6884,0.6850,0.6890,0.6866,0.4715
credit-approval_LeaveOneOutEncoder_borderline1_KNN,credit-approval,2,borderline1,KNN,NONE,NONE,LeaveOneOutEncoder,0.7034,0.7029,0.6965,0.7031,0.6992,0.4891
credit-approval_LeaveOneOutEncoder_borderline2_KNN,credit-approval,2,borderline2,KNN,NONE,NONE,LeaveOneOutEncoder,0.7128,0.7101,0.7091,0.7109,0.7096,0.5036
credit-approval_LeaveOneOutEncoder_smoteSVM_KNN,credit-approval,2,smoteSVM,KNN,NONE,NONE,LeaveOneOutEncoder,0.6890,0.6884,0.6816,0.6887,0.6844,0.4687
credit-approval_LeaveOneOutEncoder_geometric_smote_KNN,credit-approval,2,geometric_smote,KNN,NONE,NONE,LeaveOneOutEncoder,0.6812,0.6812,0.6725,0.6812,0.6758,0.4571
credit-approval_LeaveOneOutEncoder_dtosmote_KNN,credit-approval,2,dtosmote,KNN,solid_angle,7.0,LeaveOneOutEncoder,0.7034,0.7029,0.6965,0.7031,0.6992,0.4891
credit-approval_MEstimateEncoder_smote_KNN,credit-approval,2,smote,KNN,NONE,NONE,MEstimateEncoder,0.6745,0.6739,0.6667,0.6742,0.6696,0.4487
credit-approval_MEstimateEncoder_borderline1_KNN,credit-approval,2,borderline1,KNN,NONE,NONE,MEstimateEncoder,0.7194,0.7101,0.7193,0.7111,0.7136,0.5088
credit-approval_MEstimateEncoder_borderline2_KNN,credit-approval,2,borderline2,KNN,NONE,NONE,MEstimateEncoder,0.6920,0.6884,0.6884,0.6893,0.6884,0.4739
credit-approval_MEstimateEncoder_smoteSVM_KNN,credit-approval,2,smoteSVM,KNN,NONE,NONE,MEstimateEncoder,0.7192,0.7174,0.7148,0.7180,0.7160,0.5128
credit-approval_MEstimateEncoder_geometric_smote_KNN,credit-approval,2,geometric_smote,KNN,NONE,NONE,MEstimateEncoder,0.6968,0.6957,0.6908,0.6961,0.6929,0.4803
credit-approval_MEstimateEncoder_dtosmote_KNN,credit-approval,2,dtosmote,KNN,solid_angle,7.0,MEstimateEncoder,0.6802,0.6812,0.6691,0.6805,0.6731,0.4536
credit-approval_OneHotEncoder_smote_KNN,credit-approval,2,smote,KNN,NONE,NONE,OneHotEncoder,0.7194,0.7101,0.7193,0.7111,0.7136,0.5088
credit-approval_OneHotEncoder_borderline1_KNN,credit-approval,2,borderline1,KNN,NONE,NONE,OneHotEncoder,0.7108,0.7029,0.7101,0.7039,0.7058,0.4978
credit-approval_OneHotEncoder_borderline2_KNN,credit-approval,2,borderline2,KNN,NONE,NONE,OneHotEncoder,0.7254,0.7174,0.7250,0.7183,0.7205,0.5187
credit-approval_OneHotEncoder_smoteSVM_KNN,credit-approval,2,smoteSVM,KNN,NONE,NONE,OneHotEncoder,0.7085,0.7029,0.7067,0.7039,0.7046,0.4963
credit-approval_OneHotEncoder_geometric_smote_KNN,credit-approval,2,geometric_smote,KNN,NONE,NONE,OneHotEncoder,0.7209,0.7174,0.7182,0.7182,0.7178,0.5152
credit-approval_OneHotEncoder_dtosmote_KNN,credit-approval,2,dtosmote,KNN,solid_angle,7.0,OneHotEncoder,0.7273,0.7246,0.7239,0.7253,0.7243,0.5246
credit-approval_OrdinalEncoder_smote_KNN,credit-approval,2,smote,KNN,NONE,NONE,OrdinalEncoder,0.7179,0.7174,0.7114,0.7176,0.7139,0.5100
credit-approval_OrdinalEncoder_borderline1_KNN,credit-approval,2,borderline1,KNN,NONE,NONE,OrdinalEncoder,0.7230,0.7174,0.7216,0.7183,0.7193,0.5171
credit-approval_OrdinalEncoder_borderline2_KNN,credit-approval,2,borderline2,KNN,NONE,NONE,OrdinalEncoder,0.7108,0.7029,0.7101,0.7039,0.7058,0.4978
credit-approval_OrdinalEncoder_smoteSVM_KNN,credit-approval,2,smoteSVM,KNN,NONE,NONE,OrdinalEncoder,0.7391,0.7391,0.7320,0.7391,0.7349,0.5405
credit-approval_OrdinalEncoder_geometric_smote_KNN,credit-approval,2,geometric_smote,KNN,NONE,NONE,OrdinalEncoder,0.7258,0.7246,0.7205,0.7250,0.7224,0.5220
credit-approval_OrdinalEncoder_dtosmote_KNN,credit-approval,2,dtosmote,KNN,solid_angle,7.0,OrdinalEncoder,0.7337,0.7319,0.7297,0.7324,0.7307,0.5341
credit-approval_SumEncoder_smote_KNN,credit-approval,2,smote,KNN,NONE,NONE,SumEncoder,0.7573,0.7464,0.7582,0.7471,0.7506,0.5627
credit-approval_SumEncoder_borderline1_KNN,credit-approval,2,borderline1,KNN,NONE,NONE,SumEncoder,0.7593,0.7391,0.7593,0.7391,0.7441,0.5526
credit-approval_SumEncoder_borderline2_KNN,credit-approval,2,borderline2,KNN,NONE,NONE,SumEncoder,0.7719,0.7609,0.7731,0.7616,0.7652,0.5848
credit-approval_SumEncoder_smoteSVM_KNN,credit-approval,2,smoteSVM,KNN,NONE,NONE,SumEncoder,0.7573,0.7464,0.7582,0.7471,0.7506,0.5627
credit-approval_SumEncoder_geometric_smote_KNN,credit-approval,2,geometric_smote,KNN,NONE,NONE,SumEncoder,0.7631,0.7536,0.7639,0.7544,0.7575,0.5732
credit-approval_SumEncoder_dtosmote_KNN,credit-approval,2,dtosmote,KNN,solid_angle,7.0,SumEncoder,0.7719,0.7609,0.7731,0.7616,0.7652,0.5848
credit-approval_TargetEncoder_smote_KNN,credit-approval,2,smote,KNN,NONE,NONE,TargetEncoder,0.6667,0.6667,0.6576,0.6667,0.6610,0.4373
credit-approval_TargetEncoder_borderline1_KNN,credit-approval,2,borderline1,KNN,NONE,NONE,TargetEncoder,0.6984,0.6957,0.6942,0.6964,0.6949,0.4829
credit-approval_TargetEncoder_borderline2_KNN,credit-approval,2,borderline2,KNN,NONE,NONE,TargetEncoder,0.7048,0.7029,0.6999,0.7035,0.7013,0.4920
credit-approval_TargetEncoder_smoteSVM_KNN,credit-approval,2,smoteSVM,KNN,NONE,NONE,TargetEncoder,0.7101,0.7101,0.7022,0.7101,0.7054,0.4979
credit-approval_TargetEncoder_geometric_smote_KNN,credit-approval,2,geometric_smote,KNN,NONE,NONE,TargetEncoder,0.6890,0.6884,0.6816,0.6887,0.6844,0.4687
credit-approval_TargetEncoder_dtosmote_KNN,credit-approval,2,dtosmote,KNN,solid_angle,7.0,TargetEncoder,0.7065,0.7029,0.7033,0.7038,0.7031,0.4943
credit-approval_BaseNEncoder_smote_DTREE,credit-approval,2,smote,DTREE,NONE,NONE,BaseNEncoder,0.8559,0.8551,0.8545,0.8553,0.8548,0.7307
credit-approval_BaseNEncoder_borderline1_DTREE,credit-approval,2,borderline1,DTREE,NONE,NONE,BaseNEncoder,0.8116,0.8116,0.8065,0.8116,0.8087,0.6544
